file_id,dataset_id,mip_era,activity_drs,institution_id,source_id,experiment_id,member_id,table_id,frequency,grid_label,version,nominal_resolution,variable_id,variable_long_name.x,variable_units,datetime_start,datetime_end,file_size,data_node,file_url,tracking_id,variable_long_name0,variable_long_name.y,source_id.y,dir,file_name,path
CMIP6.ScenarioMIP.FIO-QLNM.FIO-ESM-2-0.ssp245.r1i1p1f1.Amon.tasmax.gn.v20200922.tasmax_Amon_FIO-ESM-2-0_ssp245_r1i1p1f1_gn_201501-210012.nc|cmip.fio.org.cn,CMIP6.ScenarioMIP.FIO-QLNM.FIO-ESM-2-0.ssp245.r1i1p1f1.Amon.tasmax.gn.v20200922|cmip.fio.org.cn,CMIP6,ScenarioMIP,FIO-QLNM,FIO-ESM-2-0,ssp245,r1i1p1f1,Amon,mon,gn,1,100 km,tasmax,Daily Maximum Near-Surface Air Temperature,K,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,172780743,cmip.fio.org.cn,http://cmip.fio.org.cn/thredds/fileServer/esg_dataroot/cmip6/CMIP6/ScenarioMIP/FIO-QLNM/FIO-ESM-2-0/ssp245/r1i1p1f1/Amon/tasmax/gn/v20200922/tasmax_Amon_FIO-ESM-2-0_ssp245_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/8d298058-d459-44fa-a46c-658bd3a52896,Daily Maximum Near-Surface Air Temperature,daily_maximum_near_surface_air_temperature,fio_esm_2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/ssp245,tasmax_ssp245_FIO-ESM-2-0_2015-01-01--2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/ssp245/tasmax_ssp245_FIO-ESM-2-0_2015-01-01--2100-12-01.nc
CMIP6.ScenarioMIP.FIO-QLNM.FIO-ESM-2-0.ssp245.r1i1p1f1.Amon.tasmin.gn.v20200922.tasmin_Amon_FIO-ESM-2-0_ssp245_r1i1p1f1_gn_201501-210012.nc|cmip.fio.org.cn,CMIP6.ScenarioMIP.FIO-QLNM.FIO-ESM-2-0.ssp245.r1i1p1f1.Amon.tasmin.gn.v20200922|cmip.fio.org.cn,CMIP6,ScenarioMIP,FIO-QLNM,FIO-ESM-2-0,ssp245,r1i1p1f1,Amon,mon,gn,1,100 km,tasmin,Daily Minimum Near-Surface Air Temperature,K,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,172764852,cmip.fio.org.cn,http://cmip.fio.org.cn/thredds/fileServer/esg_dataroot/cmip6/CMIP6/ScenarioMIP/FIO-QLNM/FIO-ESM-2-0/ssp245/r1i1p1f1/Amon/tasmin/gn/v20200922/tasmin_Amon_FIO-ESM-2-0_ssp245_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/f9bb4169-f325-401a-aa88-333f9807586b,Daily Minimum Near-Surface Air Temperature,daily_minimum_near_surface_air_temperature,fio_esm_2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/ssp245,tasmin_ssp245_FIO-ESM-2-0_2015-01-01--2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/ssp245/tasmin_ssp245_FIO-ESM-2-0_2015-01-01--2100-12-01.nc
CMIP6.ScenarioMIP.FIO-QLNM.FIO-ESM-2-0.ssp585.r1i1p1f1.Amon.hfls.gn.v20191226.hfls_Amon_FIO-ESM-2-0_ssp585_r1i1p1f1_gn_201501-210012.nc|cmip.fio.org.cn,CMIP6.ScenarioMIP.FIO-QLNM.FIO-ESM-2-0.ssp585.r1i1p1f1.Amon.hfls.gn.v20191226|cmip.fio.org.cn,CMIP6,ScenarioMIP,FIO-QLNM,FIO-ESM-2-0,ssp585,r1i1p1f1,Amon,mon,gn,1,100 km,hfls,Surface Upward Latent Heat Flux,W m-2,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,205447128,cmip.fio.org.cn,http://cmip.fio.org.cn/thredds/fileServer/esg_dataroot/cmip6/CMIP6/ScenarioMIP/FIO-QLNM/FIO-ESM-2-0/ssp585/r1i1p1f1/Amon/hfls/gn/v20191226/hfls_Amon_FIO-ESM-2-0_ssp585_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/90a822ff-24c2-4240-956e-675ff4bb62da,Surface Upward Latent Heat Flux,surface_upward_latent_heat_flux,fio_esm_2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/ssp585,hfls_ssp585_FIO-ESM-2-0_2015-01-01--2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/ssp585/hfls_ssp585_FIO-ESM-2-0_2015-01-01--2100-12-01.nc
CMIP6.ScenarioMIP.FIO-QLNM.FIO-ESM-2-0.ssp585.r1i1p1f1.Amon.hfss.gn.v20191226.hfss_Amon_FIO-ESM-2-0_ssp585_r1i1p1f1_gn_201501-210012.nc|cmip.fio.org.cn,CMIP6.ScenarioMIP.FIO-QLNM.FIO-ESM-2-0.ssp585.r1i1p1f1.Amon.hfss.gn.v20191226|cmip.fio.org.cn,CMIP6,ScenarioMIP,FIO-QLNM,FIO-ESM-2-0,ssp585,r1i1p1f1,Amon,mon,gn,1,100 km,hfss,Surface Upward Sensible Heat Flux,W m-2,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,206678715,cmip.fio.org.cn,http://cmip.fio.org.cn/thredds/fileServer/esg_dataroot/cmip6/CMIP6/ScenarioMIP/FIO-QLNM/FIO-ESM-2-0/ssp585/r1i1p1f1/Amon/hfss/gn/v20191226/hfss_Amon_FIO-ESM-2-0_ssp585_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/7447aa7e-19e6-4ade-bbbb-233006e5aa15,Surface Upward Sensible Heat Flux,surface_upward_sensible_heat_flux,fio_esm_2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/ssp585,hfss_ssp585_FIO-ESM-2-0_2015-01-01--2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/ssp585/hfss_ssp585_FIO-ESM-2-0_2015-01-01--2100-12-01.nc
CMIP6.ScenarioMIP.FIO-QLNM.FIO-ESM-2-0.ssp585.r1i1p1f1.Amon.pr.gn.v20191226.pr_Amon_FIO-ESM-2-0_ssp585_r1i1p1f1_gn_201501-210012.nc|cmip.fio.org.cn,CMIP6.ScenarioMIP.FIO-QLNM.FIO-ESM-2-0.ssp585.r1i1p1f1.Amon.pr.gn.v20191226|cmip.fio.org.cn,CMIP6,ScenarioMIP,FIO-QLNM,FIO-ESM-2-0,ssp585,r1i1p1f1,Amon,mon,gn,1,100 km,pr,Precipitation,kg m-2 s-1,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,206426597,cmip.fio.org.cn,http://cmip.fio.org.cn/thredds/fileServer/esg_dataroot/cmip6/CMIP6/ScenarioMIP/FIO-QLNM/FIO-ESM-2-0/ssp585/r1i1p1f1/Amon/pr/gn/v20191226/pr_Amon_FIO-ESM-2-0_ssp585_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/6e8c4bd7-296a-4fb7-bf19-15f0a850b128,Precipitation,precipitation,fio_esm_2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/ssp585,pr_ssp585_FIO-ESM-2-0_2015-01-01--2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/ssp585/pr_ssp585_FIO-ESM-2-0_2015-01-01--2100-12-01.nc
CMIP6.ScenarioMIP.FIO-QLNM.FIO-ESM-2-0.ssp585.r1i1p1f1.Amon.tas.gn.v20191226.tas_Amon_FIO-ESM-2-0_ssp585_r1i1p1f1_gn_201501-210012.nc|cmip.fio.org.cn,CMIP6.ScenarioMIP.FIO-QLNM.FIO-ESM-2-0.ssp585.r1i1p1f1.Amon.tas.gn.v20191226|cmip.fio.org.cn,CMIP6,ScenarioMIP,FIO-QLNM,FIO-ESM-2-0,ssp585,r1i1p1f1,Amon,mon,gn,1,100 km,tas,Near-Surface Air Temperature,K,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,171832202,cmip.fio.org.cn,http://cmip.fio.org.cn/thredds/fileServer/esg_dataroot/cmip6/CMIP6/ScenarioMIP/FIO-QLNM/FIO-ESM-2-0/ssp585/r1i1p1f1/Amon/tas/gn/v20191226/tas_Amon_FIO-ESM-2-0_ssp585_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/a4cb0790-5194-49d5-89d3-6a08d7a8a7c1,Near-Surface Air Temperature,near_surface_air_temperature,fio_esm_2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/ssp585,tas_ssp585_FIO-ESM-2-0_2015-01-01--2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/ssp585/tas_ssp585_FIO-ESM-2-0_2015-01-01--2100-12-01.nc
CMIP6.ScenarioMIP.FIO-QLNM.FIO-ESM-2-0.ssp585.r1i1p1f1.Amon.tasmax.gn.v20200922.tasmax_Amon_FIO-ESM-2-0_ssp585_r1i1p1f1_gn_201501-210012.nc|cmip.fio.org.cn,CMIP6.ScenarioMIP.FIO-QLNM.FIO-ESM-2-0.ssp585.r1i1p1f1.Amon.tasmax.gn.v20200922|cmip.fio.org.cn,CMIP6,ScenarioMIP,FIO-QLNM,FIO-ESM-2-0,ssp585,r1i1p1f1,Amon,mon,gn,1,100 km,tasmax,Daily Maximum Near-Surface Air Temperature,K,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,172593465,cmip.fio.org.cn,http://cmip.fio.org.cn/thredds/fileServer/esg_dataroot/cmip6/CMIP6/ScenarioMIP/FIO-QLNM/FIO-ESM-2-0/ssp585/r1i1p1f1/Amon/tasmax/gn/v20200922/tasmax_Amon_FIO-ESM-2-0_ssp585_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/978e421e-afe4-48ed-96f8-75dcf007f77e,Daily Maximum Near-Surface Air Temperature,daily_maximum_near_surface_air_temperature,fio_esm_2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/ssp585,tasmax_ssp585_FIO-ESM-2-0_2015-01-01--2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/ssp585/tasmax_ssp585_FIO-ESM-2-0_2015-01-01--2100-12-01.nc
CMIP6.ScenarioMIP.FIO-QLNM.FIO-ESM-2-0.ssp585.r1i1p1f1.Amon.tasmin.gn.v20200922.tasmin_Amon_FIO-ESM-2-0_ssp585_r1i1p1f1_gn_201501-210012.nc|cmip.fio.org.cn,CMIP6.ScenarioMIP.FIO-QLNM.FIO-ESM-2-0.ssp585.r1i1p1f1.Amon.tasmin.gn.v20200922|cmip.fio.org.cn,CMIP6,ScenarioMIP,FIO-QLNM,FIO-ESM-2-0,ssp585,r1i1p1f1,Amon,mon,gn,1,100 km,tasmin,Daily Minimum Near-Surface Air Temperature,K,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,172366902,cmip.fio.org.cn,http://cmip.fio.org.cn/thredds/fileServer/esg_dataroot/cmip6/CMIP6/ScenarioMIP/FIO-QLNM/FIO-ESM-2-0/ssp585/r1i1p1f1/Amon/tasmin/gn/v20200922/tasmin_Amon_FIO-ESM-2-0_ssp585_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/ddb7c004-ed49-4994-af7d-29a5a14ade0c,Daily Minimum Near-Surface Air Temperature,daily_minimum_near_surface_air_temperature,fio_esm_2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/ssp585,tasmin_ssp585_FIO-ESM-2-0_2015-01-01--2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/ssp585/tasmin_ssp585_FIO-ESM-2-0_2015-01-01--2100-12-01.nc
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp126.r1i1p1f1.Amon.hfls.gn.v20191108.hfls_Amon_MRI-ESM2-0_ssp126_r1i1p1f1_gn_201501-210012.nc_0|esgf-data2.diasjp.net,CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp126.r1i1p1f1.Amon.hfls.gn.v20191108|esgf-data2.diasjp.net,CMIP6,ScenarioMIP,MRI,MRI-ESM2-0,ssp126,r1i1p1f1,Amon,mon,gn,1,100 km,hfls,Surface Upward Latent Heat Flux,W m-2,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,164780194,esgf-data2.diasjp.net,http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp126/r1i1p1f1/Amon/hfls/gn/v20191108/hfls_Amon_MRI-ESM2-0_ssp126_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/38480fd6-f926-4bbf-928e-6f2c9affb1de,Surface Upward Latent Heat Flux,surface_upward_latent_heat_flux,mri_esm2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/mri_esm2_0/ssp126,hfls_ssp126_MRI-ESM2-0_2015-01-01--2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/mri_esm2_0/ssp126/hfls_ssp126_MRI-ESM2-0_2015-01-01--2100-12-01.nc
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp126.r1i1p1f1.Amon.pr.gn.v20191108.pr_Amon_MRI-ESM2-0_ssp126_r1i1p1f1_gn_201501-210012.nc_0|esgf-data2.diasjp.net,CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp126.r1i1p1f1.Amon.pr.gn.v20191108|esgf-data2.diasjp.net,CMIP6,ScenarioMIP,MRI,MRI-ESM2-0,ssp126,r1i1p1f1,Amon,mon,gn,1,100 km,pr,Precipitation,kg m-2 s-1,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,167241312,esgf-data2.diasjp.net,http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp126/r1i1p1f1/Amon/pr/gn/v20191108/pr_Amon_MRI-ESM2-0_ssp126_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/e13d93f7-61ee-40eb-94e6-1d58c27f3c5d,Precipitation,precipitation,mri_esm2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/mri_esm2_0/ssp126,pr_ssp126_MRI-ESM2-0_2015-01-01--2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/mri_esm2_0/ssp126/pr_ssp126_MRI-ESM2-0_2015-01-01--2100-12-01.nc
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp245.r1i1p1f1.Amon.hfss.gn.v20190222.hfss_Amon_MRI-ESM2-0_ssp245_r1i1p1f1_gn_201501-210012.nc|esgf-data2.diasjp.net,CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp245.r1i1p1f1.Amon.hfss.gn.v20190222|esgf-data2.diasjp.net,CMIP6,ScenarioMIP,MRI,MRI-ESM2-0,ssp245,r1i1p1f1,Amon,mon,gn,1,100 km,hfss,Surface Upward Sensible Heat Flux,W m-2,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,166902894,esgf-data2.diasjp.net,http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp245/r1i1p1f1/Amon/hfss/gn/v20190222/hfss_Amon_MRI-ESM2-0_ssp245_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/e1385b90-75cf-4688-bcee-06a7a629b819,Surface Upward Sensible Heat Flux,surface_upward_sensible_heat_flux,mri_esm2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/mri_esm2_0/ssp245,hfss_ssp245_MRI-ESM2-0_2015-01-01--2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/mri_esm2_0/ssp245/hfss_ssp245_MRI-ESM2-0_2015-01-01--2100-12-01.nc
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp245.r1i1p1f1.Amon.pr.gn.v20190222.pr_Amon_MRI-ESM2-0_ssp245_r1i1p1f1_gn_201501-210012.nc|esgf-data2.diasjp.net,CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp245.r1i1p1f1.Amon.pr.gn.v20190222|esgf-data2.diasjp.net,CMIP6,ScenarioMIP,MRI,MRI-ESM2-0,ssp245,r1i1p1f1,Amon,mon,gn,1,100 km,pr,Precipitation,kg m-2 s-1,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,167231508,esgf-data2.diasjp.net,http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp245/r1i1p1f1/Amon/pr/gn/v20190222/pr_Amon_MRI-ESM2-0_ssp245_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/0513747f-7eb1-459a-b240-50cc1a9fefdd,Precipitation,precipitation,mri_esm2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/mri_esm2_0/ssp245,pr_ssp245_MRI-ESM2-0_2015-01-01--2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/mri_esm2_0/ssp245/pr_ssp245_MRI-ESM2-0_2015-01-01--2100-12-01.nc
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp245.r1i1p1f1.Amon.tasmin.gn.v20190222.tasmin_Amon_MRI-ESM2-0_ssp245_r1i1p1f1_gn_201501-210012.nc|esgf-data2.diasjp.net,CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp245.r1i1p1f1.Amon.tasmin.gn.v20190222|esgf-data2.diasjp.net,CMIP6,ScenarioMIP,MRI,MRI-ESM2-0,ssp245,r1i1p1f1,Amon,mon,gn,1,100 km,tasmin,Daily Minimum Near-Surface Air Temperature,K,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,117863578,esgf-data2.diasjp.net,http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp245/r1i1p1f1/Amon/tasmin/gn/v20190222/tasmin_Amon_MRI-ESM2-0_ssp245_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/d6bde507-a078-4de1-a343-32fcdfffc231,Daily Minimum Near-Surface Air Temperature,daily_minimum_near_surface_air_temperature,mri_esm2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/mri_esm2_0/ssp245,tasmin_ssp245_MRI-ESM2-0_2015-01-01--2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/mri_esm2_0/ssp245/tasmin_ssp245_MRI-ESM2-0_2015-01-01--2100-12-01.nc
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.Amon.hfls.gn.v20191108.hfls_Amon_MRI-ESM2-0_ssp585_r1i1p1f1_gn_201501-210012.nc_0|esgf-data2.diasjp.net,CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.Amon.hfls.gn.v20191108|esgf-data2.diasjp.net,CMIP6,ScenarioMIP,MRI,MRI-ESM2-0,ssp585,r1i1p1f1,Amon,mon,gn,1,100 km,hfls,Surface Upward Latent Heat Flux,W m-2,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,164651880,esgf-data2.diasjp.net,http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/Amon/hfls/gn/v20191108/hfls_Amon_MRI-ESM2-0_ssp585_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/f46ee6c8-98be-46fa-b0ed-b2a5ab58ae5a,Surface Upward Latent Heat Flux,surface_upward_latent_heat_flux,mri_esm2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/mri_esm2_0/ssp585,hfls_ssp585_MRI-ESM2-0_2015-01-01--2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/mri_esm2_0/ssp585/hfls_ssp585_MRI-ESM2-0_2015-01-01--2100-12-01.nc
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.Amon.pr.gn.v20191108.pr_Amon_MRI-ESM2-0_ssp585_r1i1p1f1_gn_201501-210012.nc_0|esgf-data2.diasjp.net,CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.Amon.pr.gn.v20191108|esgf-data2.diasjp.net,CMIP6,ScenarioMIP,MRI,MRI-ESM2-0,ssp585,r1i1p1f1,Amon,mon,gn,1,100 km,pr,Precipitation,kg m-2 s-1,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,167241759,esgf-data2.diasjp.net,http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/Amon/pr/gn/v20191108/pr_Amon_MRI-ESM2-0_ssp585_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/995c2d7f-3246-4567-8d18-0e23bc7d5b37,Precipitation,precipitation,mri_esm2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/mri_esm2_0/ssp585,pr_ssp585_MRI-ESM2-0_2015-01-01--2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/mri_esm2_0/ssp585/pr_ssp585_MRI-ESM2-0_2015-01-01--2100-12-01.nc
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.Amon.tasmax.gn.v20191108.tasmax_Amon_MRI-ESM2-0_ssp585_r1i1p1f1_gn_201501-210012.nc_0|esgf-data2.diasjp.net,CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.Amon.tasmax.gn.v20191108|esgf-data2.diasjp.net,CMIP6,ScenarioMIP,MRI,MRI-ESM2-0,ssp585,r1i1p1f1,Amon,mon,gn,1,100 km,tasmax,Daily Maximum Near-Surface Air Temperature,K,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,117526110,esgf-data2.diasjp.net,http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/Amon/tasmax/gn/v20191108/tasmax_Amon_MRI-ESM2-0_ssp585_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/421f03b2-8cb7-4473-9d03-0f772c8969c4,Daily Maximum Near-Surface Air Temperature,daily_maximum_near_surface_air_temperature,mri_esm2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/mri_esm2_0/ssp585,tasmax_ssp585_MRI-ESM2-0_2015-01-01--2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/mri_esm2_0/ssp585/tasmax_ssp585_MRI-ESM2-0_2015-01-01--2100-12-01.nc
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.Amon.tasmin.gn.v20191108.tasmin_Amon_MRI-ESM2-0_ssp585_r1i1p1f1_gn_201501-210012.nc_0|esgf-data2.diasjp.net,CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.Amon.tasmin.gn.v20191108|esgf-data2.diasjp.net,CMIP6,ScenarioMIP,MRI,MRI-ESM2-0,ssp585,r1i1p1f1,Amon,mon,gn,1,100 km,tasmin,Daily Minimum Near-Surface Air Temperature,K,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,117657081,esgf-data2.diasjp.net,http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/Amon/tasmin/gn/v20191108/tasmin_Amon_MRI-ESM2-0_ssp585_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/e98e5069-3e6c-414a-bf50-480ae2ce2481,Daily Minimum Near-Surface Air Temperature,daily_minimum_near_surface_air_temperature,mri_esm2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/mri_esm2_0/ssp585,tasmin_ssp585_MRI-ESM2-0_2015-01-01--2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/mri_esm2_0/ssp585/tasmin_ssp585_MRI-ESM2-0_2015-01-01--2100-12-01.nc
